Tiempo;Producto;Estacion;Scrap Used
425;O23;Assemble_2;False
397;O23;Assemble_2;False
351;O23;Assemble_2;False
380;O23;Assemble_2;False
352;O23;Assemble_2;False
344;O23;Assemble_2;False
405;O23;Assemble_2;False
380;O23;Assemble_2;False
385;O23;Assemble_2;False
422;O23;Assemble_2;False
349;O23;Assemble_2;False
406;O23;Assemble_2;False
366;O23;Assemble_2;False
401;O23;Assemble_2;False
351;O23;Assemble_2;False
363;O23;Assemble_2;False
401;O23;Assemble_2;False
385;O23;Assemble_2;False
417;O23;Assemble_2;False
394;O23;Assemble_2;False
404;O23;Assemble_2;False
397;O23;Assemble_2;False
429;O23;Assemble_2;False
384;O23;Assemble_2;False
410;O23;Assemble_2;False
397;O23;Assemble_2;False
414;O23;Assemble_2;False
357;O23;Assemble_2;False
406;O23;Assemble_2;False
378;O23;Assemble_2;False
376;O23;Assemble_2;False
391;O23;Assemble_2;False
349;O23;Assemble_2;False
398;O23;Assemble_2;False
401;O23;Assemble_2;False
348;O23;Assemble_2;False
361;O23;Assemble_2;False
341;O23;Assemble_2;False
399;O23;Assemble_2;False
403;O23;Assemble_2;False
397;O23;Assemble_2;False
379;O23;Assemble_2;False
403;O23;Assemble_2;False
358;O23;Assemble_2;False
407;O23;Assemble_2;False
348;O23;Assemble_2;False
387;O23;Assemble_2;False
-1;;;
591;O24_BP;BP_Drill_3;False
729;O24_BP;BP_Drill_3;False
658;O24_BP;BP_Drill_3;False
679;O24_BP;BP_Drill_3;False
657;O24_BP;BP_Drill_3;False
622;O24_BP;BP_Drill_3;False
604;O24_BP;BP_Drill_3;False
664;O24_BP;BP_Drill_3;False
681;O24_BP;BP_Drill_3;False
672;O24_BP;BP_Drill_3;False
615;O24_BP;BP_Drill_3;False
586;O24_BP;BP_Drill_3;False
741;O24_BP;BP_Drill_3;False
681;O24_BP;BP_Drill_3;False
594;O24_BP;BP_Drill_3;False
693;O24_BP;BP_Drill_3;False
689;O24_BP;BP_Drill_3;False
713;O24_BP;BP_Drill_3;False
598;O24_BP;BP_Drill_3;False
589;O24_BP;BP_Drill_3;False
647;O24_BP;BP_Drill_3;False
607;O24_BP;BP_Drill_3;False
618;O24_BP;BP_Drill_3;False
668;O24_BP;BP_Drill_3;False
647;O24_BP;BP_Drill_3;False
719;O24_BP;BP_Drill_3;False
576;O24_BP;BP_Drill_3;False
638;O24_BP;BP_Drill_3;False
606;O24_BP;BP_Drill_3;False
668;O24_BP;BP_Drill_3;False
575;O24_BP;BP_Drill_3;False
708;O24_BP;BP_Drill_3;False
555;O24_BP;BP_Drill_3;False
625;O24_BP;BP_Drill_3;False
622;O24_BP;BP_Drill_3;False
644;O24_BP;BP_Drill_3;False
702;O24_BP;BP_Drill_3;False
559;O24_BP;BP_Drill_3;False
654;O24_BP;BP_Drill_3;False
728;O24_BP;BP_Drill_3;False
659;O24_BP;BP_Drill_3;False
667;O24_BP;BP_Drill_3;False
596;O24_BP;BP_Drill_3;False
648;O24_BP;BP_Drill_3;False
583;O24_BP;BP_Drill_3;False
650;O24_BP;BP_Drill_3;False
692;O24_BP;BP_Drill_3;False
686;O24_BP;BP_Drill_3;False
694;O24_BP;BP_Drill_3;False
596;O24_BP;BP_Drill_3;False
572;O24_BP;BP_Drill_3;False
715;O24_BP;BP_Drill_3;False
618;O24_BP;BP_Drill_3;False
587;O24_BP;BP_Drill_3;False
695;O24_BP;BP_Drill_3;False
705;O24_BP;BP_Drill_3;False
711;O24_BP;BP_Drill_3;False
709;O24_BP;BP_Drill_3;False
590;O24_BP;BP_Drill_3;False
673;O24_BP;BP_Drill_3;False
705;O24_BP;BP_Drill_3;False
585;O24_BP;BP_Drill_3;False
695;O24_BP;BP_Drill_3;False
736;O24_BP;BP_Drill_3;False
698;O24_BP;BP_Drill_3;False
669;O24_BP;BP_Drill_3;False
642;O24_BP;BP_Drill_3;False
726;O24_BP;BP_Drill_3;False
602;O24_BP;BP_Drill_3;False
632;O24_BP;BP_Drill_3;False
609;O24_BP;BP_Drill_3;False
640;O24_BP;BP_Drill_3;False
596;O24_BP;BP_Drill_3;False
661;O24_BP;BP_Drill_3;False
570;O24_BP;BP_Drill_3;False
654;O24_BP;BP_Drill_3;False
694;O24_BP;BP_Drill_3;False
603;O24_BP;BP_Drill_3;False
630;O24_BP;BP_Drill_3;False
686;O24_BP;BP_Drill_3;False
619;O24_BP;BP_Drill_3;False
650;O24_BP;BP_Drill_3;False
-1;;;
457;O23;Assemble_3;False
435;O23;Assemble_3;False
415;O23;Assemble_3;False
430;O23;Assemble_3;False
407;O23;Assemble_3;False
407;O23;Assemble_3;False
383;O23;Assemble_3;False
374;O23;Assemble_3;False
357;O23;Assemble_3;False
364;O23;Assemble_3;False
391;O23;Assemble_3;False
391;O23;Assemble_3;False
351;O23;Assemble_3;False
435;O23;Assemble_3;False
369;O23;Assemble_3;False
385;O23;Assemble_3;False
403;O23;Assemble_3;False
387;O23;Assemble_3;False
367;O23;Assemble_3;False
379;O23;Assemble_3;False
342;O23;Assemble_3;False
437;O23;Assemble_3;False
384;O23;Assemble_3;False
413;O23;Assemble_3;False
380;O23;Assemble_3;False
400;O23;Assemble_3;False
363;O23;Assemble_3;False
383;O23;Assemble_3;False
393;O23;Assemble_3;False
363;O23;Assemble_3;False
411;O23;Assemble_3;False
420;O23;Assemble_3;False
368;O23;Assemble_3;False
424;O23;Assemble_3;False
406;O23;Assemble_3;False
416;O23;Assemble_3;False
365;O23;Assemble_3;False
417;O23;Assemble_3;False
406;O23;Assemble_3;False
380;O23;Assemble_3;False
422;O23;Assemble_3;False
382;O23;Assemble_3;False
390;O23;Assemble_3;False
383;O23;Assemble_3;False
387;O23;Assemble_3;False
409;O23;Assemble_3;False
364;O23;Assemble_3;False
383;O23;Assemble_3;False
421;O23;Assemble_3;False
434;O23;Assemble_3;False
413;O23;Assemble_3;False
388;O23;Assemble_3;False
378;O23;Assemble_3;False
345;O23;Assemble_3;False
387;O23;Assemble_3;False
390;O23;Assemble_3;False
410;O23;Assemble_3;False
431;O23;Assemble_3;False
379;O23;Assemble_3;False
365;O23;Assemble_3;False
435;O23;Assemble_3;False
356;O23;Assemble_3;False
449;O23;Assemble_3;False
398;O23;Assemble_3;False
362;O23;Assemble_3;False
401;O23;Assemble_3;False
397;O23;Assemble_3;False
440;O23;Assemble_3;False
370;O23;Assemble_3;False
416;O23;Assemble_3;False
352;O23;Assemble_3;False
377;O23;Assemble_3;False
370;O23;Assemble_3;False
407;O23;Assemble_3;False
388;O23;Assemble_3;False
388;O23;Assemble_3;False
397;O23;Assemble_3;False
345;O23;Assemble_3;False
369;O23;Assemble_3;False
435;O23;Assemble_3;False
342;O23;Assemble_3;False
419;O23;Assemble_3;False
380;O23;Assemble_3;False
419;O23;Assemble_3;False
351;O23;Assemble_3;False
352;O23;Assemble_3;False
363;O23;Assemble_3;False
367;O23;Assemble_3;False
390;O23;Assemble_3;False
357;O23;Assemble_3;False
354;O23;Assemble_3;False
365;O23;Assemble_3;False
428;O23;Assemble_3;False
375;O23;Assemble_3;False
353;O23;Assemble_3;False
373;O23;Assemble_3;False
410;O23;Assemble_3;False
433;O23;Assemble_3;False
408;O23;Assemble_3;False
418;O23;Assemble_3;False
371;O23;Assemble_3;False
414;O23;Assemble_3;False
394;O23;Assemble_3;False
404;O23;Assemble_3;False
421;O23;Assemble_3;False
394;O23;Assemble_3;False
-1;;;
612;O23;Sand_1;False
612;O23;Sand_1;False
675;O23;Sand_1;False
719;O23;Sand_1;False
587;O23;Sand_1;False
653;O23;Sand_1;False
619;O23;Sand_1;False
657;O23;Sand_1;False
646;O23;Sand_1;False
618;O23;Sand_1;False
677;O23;Sand_1;False
660;O23;Sand_1;False
673;O23;Sand_1;False
547;O23;Sand_1;False
580;O23;Sand_1;False
593;O23;Sand_1;False
555;O23;Sand_1;False
645;O23;Sand_1;False
576;O23;Sand_1;False
681;O23;Sand_1;False
597;O23;Sand_1;False
659;O23;Sand_1;False
647;O23;Sand_1;False
567;O23;Sand_1;False
607;O23;Sand_1;False
709;O23;Sand_1;False
687;O23;Sand_1;False
695;O23;Sand_1;False
641;O23;Sand_1;False
611;O23;Sand_1;False
701;O23;Sand_1;False
679;O23;Sand_1;False
640;O23;Sand_1;False
594;O23;Sand_1;False
601;O23;Sand_1;False
627;O23;Sand_1;False
699;O23;Sand_1;False
628;O23;Sand_1;False
696;O23;Sand_1;False
580;O23;Sand_1;False
623;O23;Sand_1;False
621;O23;Sand_1;False
624;O23;Sand_1;False
619;O23;Sand_1;False
523;O23;Sand_1;False
692;O23;Sand_1;False
732;O23;Sand_1;False
582;O23;Sand_1;False
658;O23;Sand_1;False
747;O23;Sand_1;False
632;O23;Sand_1;False
743;O23;Sand_1;False
621;O23;Sand_1;False
643;O23;Sand_1;False
687;O23;Sand_1;False
684;O23;Sand_1;False
664;O23;Sand_1;False
675;O23;Sand_1;False
661;O23;Sand_1;False
694;O23;Sand_1;False
642;O23;Sand_1;False
623;O23;Sand_1;False
602;O23;Sand_1;False
733;O23;Sand_1;False
623;O23;Sand_1;False
699;O23;Sand_1;False
627;O23;Sand_1;False
674;O23;Sand_1;False
637;O23;Sand_1;False
622;O23;Sand_1;False
632;O23;Sand_1;False
620;O23;Sand_1;False
701;O23;Sand_1;False
677;O23;Sand_1;False
666;O23;Sand_1;False
662;O23;Sand_1;False
717;O23;Sand_1;False
650;O23;Sand_1;False
608;O23;Sand_1;False
694;O23;Sand_1;False
659;O23;Sand_1;False
568;O23;Sand_1;False
662;O23;Sand_1;False
732;O23;Sand_1;False
-1;;;
657;O23;Sand_2;False
610;O23;Sand_2;False
676;O23;Sand_2;False
655;O23;Sand_2;False
673;O23;Sand_2;False
643;O23;Sand_2;False
640;O23;Sand_2;False
615;O23;Sand_2;False
550;O23;Sand_2;False
666;O23;Sand_2;False
713;O23;Sand_2;False
600;O23;Sand_2;False
723;O23;Sand_2;False
622;O23;Sand_2;False
676;O23;Sand_2;False
640;O23;Sand_2;False
581;O23;Sand_2;False
664;O23;Sand_2;False
705;O23;Sand_2;False
687;O23;Sand_2;False
660;O23;Sand_2;False
640;O23;Sand_2;False
686;O23;Sand_2;False
689;O23;Sand_2;False
569;O23;Sand_2;False
720;O23;Sand_2;False
544;O23;Sand_2;False
646;O23;Sand_2;False
595;O23;Sand_2;False
704;O23;Sand_2;False
645;O23;Sand_2;False
720;O23;Sand_2;False
586;O23;Sand_2;False
644;O23;Sand_2;False
690;O23;Sand_2;False
712;O23;Sand_2;False
642;O23;Sand_2;False
609;O23;Sand_2;False
687;O23;Sand_2;False
699;O23;Sand_2;False
590;O23;Sand_2;False
704;O23;Sand_2;False
646;O23;Sand_2;False
677;O23;Sand_2;False
580;O23;Sand_2;False
627;O23;Sand_2;False
609;O23;Sand_2;False
633;O23;Sand_2;False
607;O23;Sand_2;False
567;O23;Sand_2;False
687;O23;Sand_2;False
609;O23;Sand_2;False
738;O23;Sand_2;False
569;O23;Sand_2;False
700;O23;Sand_2;False
640;O23;Sand_2;False
635;O23;Sand_2;False
584;O23;Sand_2;False
703;O23;Sand_2;False
722;O23;Sand_2;False
653;O23;Sand_2;False
630;O23;Sand_2;False
600;O23;Sand_2;False
671;O23;Sand_2;False
683;O23;Sand_2;False
674;O23;Sand_2;False
650;O23;Sand_2;False
719;O23;Sand_2;False
637;O23;Sand_2;False
668;O23;Sand_2;False
620;O23;Sand_2;False
661;O23;Sand_2;False
593;O23;Sand_2;False
614;O23;Sand_2;False
753;O23;Sand_2;False
570;O23;Sand_2;False
638;O23;Sand_2;False
685;O23;Sand_2;False
711;O23;Sand_2;False
652;O23;Sand_2;False
645;O23;Sand_2;False
692;O23;Sand_2;False
539;O23;Sand_2;False
680;O23;Sand_2;False
545;O23;Sand_2;False
635;O23;Sand_2;False
680;O23;Sand_2;False
-1;;;
769;O24_BP;BP_Drill_2;False
665;O24_BP;BP_Drill_2;False
624;O24_BP;BP_Drill_2;False
643;O24_BP;BP_Drill_2;False
583;O24_BP;BP_Drill_2;False
642;O24_BP;BP_Drill_2;False
591;O24_BP;BP_Drill_2;False
613;O24_BP;BP_Drill_2;False
608;O24_BP;BP_Drill_2;False
579;O24_BP;BP_Drill_2;False
669;O24_BP;BP_Drill_2;False
565;O24_BP;BP_Drill_2;False
635;O24_BP;BP_Drill_2;False
627;O24_BP;BP_Drill_2;False
741;O24_BP;BP_Drill_2;False
551;O24_BP;BP_Drill_2;False
650;O24_BP;BP_Drill_2;False
632;O24_BP;BP_Drill_2;False
660;O24_BP;BP_Drill_2;False
628;O24_BP;BP_Drill_2;False
649;O24_BP;BP_Drill_2;False
665;O24_BP;BP_Drill_2;False
668;O24_BP;BP_Drill_2;False
597;O24_BP;BP_Drill_2;False
668;O24_BP;BP_Drill_2;False
660;O24_BP;BP_Drill_2;False
598;O24_BP;BP_Drill_2;False
646;O24_BP;BP_Drill_2;False
658;O24_BP;BP_Drill_2;False
675;O24_BP;BP_Drill_2;False
646;O24_BP;BP_Drill_2;False
713;O24_BP;BP_Drill_2;False
669;O24_BP;BP_Drill_2;False
729;O24_BP;BP_Drill_2;False
606;O24_BP;BP_Drill_2;False
674;O24_BP;BP_Drill_2;False
642;O24_BP;BP_Drill_2;False
700;O24_BP;BP_Drill_2;False
675;O24_BP;BP_Drill_2;False
726;O24_BP;BP_Drill_2;False
668;O24_BP;BP_Drill_2;False
713;O24_BP;BP_Drill_2;False
673;O24_BP;BP_Drill_2;False
694;O24_BP;BP_Drill_2;False
624;O24_BP;BP_Drill_2;False
703;O24_BP;BP_Drill_2;False
634;O24_BP;BP_Drill_2;False
683;O24_BP;BP_Drill_2;False
676;O24_BP;BP_Drill_2;False
727;O24_BP;BP_Drill_2;False
656;O24_BP;BP_Drill_2;False
645;O24_BP;BP_Drill_2;False
623;O24_BP;BP_Drill_2;False
587;O24_BP;BP_Drill_2;False
620;O24_BP;BP_Drill_2;False
604;O24_BP;BP_Drill_2;False
660;O24_BP;BP_Drill_2;False
633;O24_BP;BP_Drill_2;False
547;O24_BP;BP_Drill_2;False
634;O24_BP;BP_Drill_2;False
625;O24_BP;BP_Drill_2;False
619;O24_BP;BP_Drill_2;False
703;O24_BP;BP_Drill_2;False
609;O24_BP;BP_Drill_2;False
636;O24_BP;BP_Drill_2;False
687;O24_BP;BP_Drill_2;False
655;O24_BP;BP_Drill_2;False
635;O24_BP;BP_Drill_2;False
684;O24_BP;BP_Drill_2;False
651;O24_BP;BP_Drill_2;False
649;O24_BP;BP_Drill_2;False
709;O24_BP;BP_Drill_2;False
607;O24_BP;BP_Drill_2;False
703;O24_BP;BP_Drill_2;False
679;O24_BP;BP_Drill_2;False
697;O24_BP;BP_Drill_2;False
588;O24_BP;BP_Drill_2;False
652;O24_BP;BP_Drill_2;False
617;O24_BP;BP_Drill_2;False
674;O24_BP;BP_Drill_2;False
586;O24_BP;BP_Drill_2;False
706;O24_BP;BP_Drill_2;False
599;O24_BP;BP_Drill_2;False
729;O24_BP;BP_Drill_2;False
746;O24_BP;BP_Drill_2;False
687;O24_BP;BP_Drill_2;False
638;O24_BP;BP_Drill_2;False
658;O24_BP;BP_Drill_2;False
557;O24_BP;BP_Drill_2;False
605;O24_BP;BP_Drill_2;False
-1;;;
614;O24_BP;BP_Drill_1;False
586;O24_BP;BP_Drill_1;False
619;O24_BP;BP_Drill_1;False
652;O24_BP;BP_Drill_1;False
714;O24_BP;BP_Drill_1;False
607;O24_BP;BP_Drill_1;False
670;O24_BP;BP_Drill_1;False
599;O24_BP;BP_Drill_1;False
675;O24_BP;BP_Drill_1;False
606;O24_BP;BP_Drill_1;False
727;O24_BP;BP_Drill_1;False
593;O24_BP;BP_Drill_1;False
688;O24_BP;BP_Drill_1;False
693;O24_BP;BP_Drill_1;False
631;O24_BP;BP_Drill_1;False
662;O24_BP;BP_Drill_1;False
600;O24_BP;BP_Drill_1;False
678;O24_BP;BP_Drill_1;False
587;O24_BP;BP_Drill_1;False
594;O24_BP;BP_Drill_1;False
660;O24_BP;BP_Drill_1;False
594;O24_BP;BP_Drill_1;False
693;O24_BP;BP_Drill_1;False
623;O24_BP;BP_Drill_1;False
608;O24_BP;BP_Drill_1;False
669;O24_BP;BP_Drill_1;False
605;O24_BP;BP_Drill_1;False
725;O24_BP;BP_Drill_1;False
749;O24_BP;BP_Drill_1;False
619;O24_BP;BP_Drill_1;False
612;O24_BP;BP_Drill_1;False
644;O24_BP;BP_Drill_1;False
694;O24_BP;BP_Drill_1;False
635;O24_BP;BP_Drill_1;False
669;O24_BP;BP_Drill_1;False
587;O24_BP;BP_Drill_1;False
610;O24_BP;BP_Drill_1;False
639;O24_BP;BP_Drill_1;False
677;O24_BP;BP_Drill_1;False
708;O24_BP;BP_Drill_1;False
547;O24_BP;BP_Drill_1;False
650;O24_BP;BP_Drill_1;False
622;O24_BP;BP_Drill_1;False
733;O24_BP;BP_Drill_1;False
655;O24_BP;BP_Drill_1;False
722;O24_BP;BP_Drill_1;False
598;O24_BP;BP_Drill_1;False
715;O24_BP;BP_Drill_1;False
599;O24_BP;BP_Drill_1;False
576;O24_BP;BP_Drill_1;False
641;O24_BP;BP_Drill_1;False
608;O24_BP;BP_Drill_1;False
592;O24_BP;BP_Drill_1;False
699;O24_BP;BP_Drill_1;False
632;O24_BP;BP_Drill_1;False
689;O24_BP;BP_Drill_1;False
632;O24_BP;BP_Drill_1;False
690;O24_BP;BP_Drill_1;False
689;O24_BP;BP_Drill_1;False
587;O24_BP;BP_Drill_1;False
571;O24_BP;BP_Drill_1;False
660;O24_BP;BP_Drill_1;False
682;O24_BP;BP_Drill_1;False
627;O24_BP;BP_Drill_1;False
581;O24_BP;BP_Drill_1;False
648;O24_BP;BP_Drill_1;False
696;O24_BP;BP_Drill_1;False
649;O24_BP;BP_Drill_1;False
654;O24_BP;BP_Drill_1;False
682;O24_BP;BP_Drill_1;False
589;O24_BP;BP_Drill_1;False
675;O24_BP;BP_Drill_1;False
621;O24_BP;BP_Drill_1;False
768;O24_BP;BP_Drill_1;False
618;O24_BP;BP_Drill_1;False
687;O24_BP;BP_Drill_1;False
659;O24_BP;BP_Drill_1;False
607;O24_BP;BP_Drill_1;False
592;O24_BP;BP_Drill_1;False
708;O24_BP;BP_Drill_1;False
667;O24_BP;BP_Drill_1;False
654;O24_BP;BP_Drill_1;False
639;O24_BP;BP_Drill_1;False
660;O24_BP;BP_Drill_1;False
636;O24_BP;BP_Drill_1;False
-1;;;
642;O23;Sand_3;False
648;O23;Sand_3;False
615;O23;Sand_3;False
636;O23;Sand_3;False
669;O23;Sand_3;False
559;O23;Sand_3;False
656;O23;Sand_3;False
594;O23;Sand_3;False
622;O23;Sand_3;False
666;O23;Sand_3;False
593;O23;Sand_3;False
611;O23;Sand_3;False
603;O23;Sand_3;False
559;O23;Sand_3;False
685;O23;Sand_3;False
642;O23;Sand_3;False
684;O23;Sand_3;False
653;O23;Sand_3;False
674;O23;Sand_3;False
563;O23;Sand_3;False
694;O23;Sand_3;False
562;O23;Sand_3;False
685;O23;Sand_3;False
610;O23;Sand_3;False
554;O23;Sand_3;False
601;O23;Sand_3;False
605;O23;Sand_3;False
625;O23;Sand_3;False
603;O23;Sand_3;False
615;O23;Sand_3;False
717;O23;Sand_3;False
674;O23;Sand_3;False
723;O23;Sand_3;False
628;O23;Sand_3;False
664;O23;Sand_3;False
691;O23;Sand_3;False
611;O23;Sand_3;False
641;O23;Sand_3;False
535;O23;Sand_3;False
632;O23;Sand_3;False
699;O23;Sand_3;False
656;O23;Sand_3;False
581;O23;Sand_3;False
620;O23;Sand_3;False
633;O23;Sand_3;False
701;O23;Sand_3;False
718;O23;Sand_3;False
709;O23;Sand_3;False
637;O23;Sand_3;False
608;O23;Sand_3;False
704;O23;Sand_3;False
748;O23;Sand_3;False
618;O23;Sand_3;False
557;O23;Sand_3;False
597;O23;Sand_3;False
611;O23;Sand_3;False
580;O23;Sand_3;False
732;O23;Sand_3;False
626;O23;Sand_3;False
690;O23;Sand_3;False
601;O23;Sand_3;False
587;O23;Sand_3;False
708;O23;Sand_3;False
712;O23;Sand_3;False
617;O23;Sand_3;False
729;O23;Sand_3;False
596;O23;Sand_3;False
599;O23;Sand_3;False
628;O23;Sand_3;False
669;O23;Sand_3;False
712;O23;Sand_3;False
650;O23;Sand_3;False
654;O23;Sand_3;False
625;O23;Sand_3;False
693;O23;Sand_3;False
635;O23;Sand_3;False
702;O23;Sand_3;False
726;O23;Sand_3;False
650;O23;Sand_3;False
-1;;;
374;O24_BP;BP_Sand_1;False
328;O24_BP;BP_Sand_1;False
405;O24_BP;BP_Sand_1;False
365;O24_BP;BP_Sand_1;False
385;O24_BP;BP_Sand_1;False
346;O24_BP;BP_Sand_1;False
373;O24_BP;BP_Sand_1;False
384;O24_BP;BP_Sand_1;False
370;O24_BP;BP_Sand_1;False
376;O24_BP;BP_Sand_1;False
394;O24_BP;BP_Sand_1;False
347;O24_BP;BP_Sand_1;False
320;O24_BP;BP_Sand_1;False
377;O24_BP;BP_Sand_1;False
384;O24_BP;BP_Sand_1;False
350;O24_BP;BP_Sand_1;False
356;O24_BP;BP_Sand_1;False
354;O24_BP;BP_Sand_1;False
312;O24_BP;BP_Sand_1;False
379;O24_BP;BP_Sand_1;False
340;O24_BP;BP_Sand_1;False
389;O24_BP;BP_Sand_1;False
359;O24_BP;BP_Sand_1;False
361;O24_BP;BP_Sand_1;False
346;O24_BP;BP_Sand_1;False
364;O24_BP;BP_Sand_1;False
364;O24_BP;BP_Sand_1;False
376;O24_BP;BP_Sand_1;False
335;O24_BP;BP_Sand_1;False
372;O24_BP;BP_Sand_1;False
349;O24_BP;BP_Sand_1;False
357;O24_BP;BP_Sand_1;False
373;O24_BP;BP_Sand_1;False
363;O24_BP;BP_Sand_1;False
393;O24_BP;BP_Sand_1;False
350;O24_BP;BP_Sand_1;False
424;O24_BP;BP_Sand_1;False
359;O24_BP;BP_Sand_1;False
386;O24_BP;BP_Sand_1;False
325;O24_BP;BP_Sand_1;False
362;O24_BP;BP_Sand_1;False
349;O24_BP;BP_Sand_1;False
353;O24_BP;BP_Sand_1;False
352;O24_BP;BP_Sand_1;False
367;O24_BP;BP_Sand_1;False
336;O24_BP;BP_Sand_1;False
409;O24_BP;BP_Sand_1;False
381;O24_BP;BP_Sand_1;False
327;O24_BP;BP_Sand_1;False
354;O24_BP;BP_Sand_1;False
364;O24_BP;BP_Sand_1;False
353;O24_BP;BP_Sand_1;False
412;O24_BP;BP_Sand_1;False
395;O24_BP;BP_Sand_1;False
357;O24_BP;BP_Sand_1;False
365;O24_BP;BP_Sand_1;False
429;O24_BP;BP_Sand_1;False
379;O24_BP;BP_Sand_1;False
349;O24_BP;BP_Sand_1;False
357;O24_BP;BP_Sand_1;False
402;O24_BP;BP_Sand_1;False
375;O24_BP;BP_Sand_1;False
336;O24_BP;BP_Sand_1;False
409;O24_BP;BP_Sand_1;False
351;O24_BP;BP_Sand_1;False
365;O24_BP;BP_Sand_1;False
367;O24_BP;BP_Sand_1;False
393;O24_BP;BP_Sand_1;False
334;O24_BP;BP_Sand_1;False
380;O24_BP;BP_Sand_1;False
363;O24_BP;BP_Sand_1;False
341;O24_BP;BP_Sand_1;False
423;O24_BP;BP_Sand_1;False
364;O24_BP;BP_Sand_1;False
391;O24_BP;BP_Sand_1;False
368;O24_BP;BP_Sand_1;False
338;O24_BP;BP_Sand_1;False
367;O24_BP;BP_Sand_1;False
382;O24_BP;BP_Sand_1;False
417;O24_BP;BP_Sand_1;False
384;O24_BP;BP_Sand_1;False
329;O24_BP;BP_Sand_1;False
387;O24_BP;BP_Sand_1;False
322;O24_BP;BP_Sand_1;False
374;O24_BP;BP_Sand_1;False
392;O24_BP;BP_Sand_1;False
385;O24_BP;BP_Sand_1;False
415;O24_BP;BP_Sand_1;False
345;O24_BP;BP_Sand_1;False
404;O24_BP;BP_Sand_1;False
386;O24_BP;BP_Sand_1;False
384;O24_BP;BP_Sand_1;False
381;O24_BP;BP_Sand_1;False
377;O24_BP;BP_Sand_1;False
389;O24_BP;BP_Sand_1;False
318;O24_BP;BP_Sand_1;False
350;O24_BP;BP_Sand_1;False
393;O24_BP;BP_Sand_1;False
407;O24_BP;BP_Sand_1;False
392;O24_BP;BP_Sand_1;False
346;O24_BP;BP_Sand_1;False
422;O24_BP;BP_Sand_1;False
317;O24_BP;BP_Sand_1;False
387;O24_BP;BP_Sand_1;False
355;O24_BP;BP_Sand_1;False
365;O24_BP;BP_Sand_1;False
320;O24_BP;BP_Sand_1;False
346;O24_BP;BP_Sand_1;False
356;O24_BP;BP_Sand_1;False
378;O24_BP;BP_Sand_1;False
405;O24_BP;BP_Sand_1;False
382;O24_BP;BP_Sand_1;False
354;O24_BP;BP_Sand_1;False
350;O24_BP;BP_Sand_1;False
391;O24_BP;BP_Sand_1;False
382;O24_BP;BP_Sand_1;False
368;O24_BP;BP_Sand_1;False
401;O24_BP;BP_Sand_1;False
356;O24_BP;BP_Sand_1;False
396;O24_BP;BP_Sand_1;False
413;O24_BP;BP_Sand_1;False
347;O24_BP;BP_Sand_1;False
344;O24_BP;BP_Sand_1;False
389;O24_BP;BP_Sand_1;False
341;O24_BP;BP_Sand_1;False
369;O24_BP;BP_Sand_1;False
387;O24_BP;BP_Sand_1;False
385;O24_BP;BP_Sand_1;False
381;O24_BP;BP_Sand_1;False
355;O24_BP;BP_Sand_1;False
330;O24_BP;BP_Sand_1;False
403;O24_BP;BP_Sand_1;False
337;O24_BP;BP_Sand_1;False
347;O24_BP;BP_Sand_1;False
400;O24_BP;BP_Sand_1;False
350;O24_BP;BP_Sand_1;False
392;O24_BP;BP_Sand_1;False
327;O24_BP;BP_Sand_1;False
367;O24_BP;BP_Sand_1;False
-1;;;
459;O23;Paint_3;False
451;O23;Paint_3;False
453;O23;Paint_3;False
456;O23;Paint_3;False
515;O23;Paint_3;False
494;O23;Paint_3;False
519;O23;Paint_3;False
517;O23;Paint_3;False
512;O23;Paint_3;False
471;O23;Paint_3;False
447;O23;Paint_3;False
519;O23;Paint_3;False
501;O23;Paint_3;False
488;O23;Paint_3;False
531;O23;Paint_3;False
463;O23;Paint_3;False
456;O23;Paint_3;False
522;O23;Paint_3;False
424;O23;Paint_3;False
480;O23;Paint_3;False
474;O23;Paint_3;False
540;O23;Paint_3;False
545;O23;Paint_3;False
530;O23;Paint_3;False
484;O23;Paint_3;False
465;O23;Paint_3;False
458;O23;Paint_3;False
457;O23;Paint_3;False
457;O23;Paint_3;False
499;O23;Paint_3;False
512;O23;Paint_3;False
531;O23;Paint_3;False
531;O23;Paint_3;False
541;O23;Paint_3;False
521;O23;Paint_3;False
525;O23;Paint_3;False
475;O23;Paint_3;False
464;O23;Paint_3;False
468;O23;Paint_3;False
510;O23;Paint_3;False
508;O23;Paint_3;False
518;O23;Paint_3;False
456;O23;Paint_3;False
514;O23;Paint_3;False
492;O23;Paint_3;False
480;O23;Paint_3;False
534;O23;Paint_3;False
435;O23;Paint_3;False
446;O23;Paint_3;False
507;O23;Paint_3;False
428;O23;Paint_3;False
496;O23;Paint_3;False
495;O23;Paint_3;False
475;O23;Paint_3;False
476;O23;Paint_3;False
507;O23;Paint_3;False
406;O23;Paint_3;False
448;O23;Paint_3;False
513;O23;Paint_3;False
447;O23;Paint_3;False
473;O23;Paint_3;False
470;O23;Paint_3;False
530;O23;Paint_3;False
511;O23;Paint_3;False
494;O23;Paint_3;False
522;O23;Paint_3;False
482;O23;Paint_3;False
473;O23;Paint_3;False
447;O23;Paint_3;False
517;O23;Paint_3;False
429;O23;Paint_3;False
489;O23;Paint_3;False
522;O23;Paint_3;False
441;O23;Paint_3;False
501;O23;Paint_3;False
448;O23;Paint_3;False
495;O23;Paint_3;False
