Object Type,Object Name,Data Source,Time Period,Category,Data Item,Statistic Type,Value
Worker,Worker13,[Population],Run,Capacity,ScheduledUtilization,Percent,2.0950798125933
Worker,Worker13,[Population],Run,Capacity,UnitsAllocated,Total,4099
Worker,Worker13,[Population],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker13,[Population],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker13,[Population],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker13,[Population],Run,Capacity,UnitsUtilized,Average,0.020950798125933
Worker,Worker13,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker13,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker13[1],[Object],Run,Travel,DistanceTraveled,Total,44348.6494729722
Worker,Worker13[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,2.0950798125933
Worker,Worker13[1],[Resource],Run,Capacity,UnitsAllocated,Total,4099
Worker,Worker13[1],[Resource],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker13[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker13[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker13[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.020950798125933
Worker,Worker13[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker13[1],[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker13[1],[Resource],Run,ResourceState,TimeIdle,Average,0.468033276993456
Worker,Worker13[1],[Resource],Run,ResourceState,TimeIdle,Occurrences,4100
Worker,Worker13[1],[Resource],Run,ResourceState,TimeIdle,Percent,97.9049201874067
Worker,Worker13[1],[Resource],Run,ResourceState,TimeIdle,Total,1918.93643567317
Worker,Worker13[1],[Resource],Run,ResourceState,TimeTransporting,Average,0.0100179468960304
Worker,Worker13[1],[Resource],Run,ResourceState,TimeTransporting,Occurrences,4099
Worker,Worker13[1],[Resource],Run,ResourceState,TimeTransporting,Percent,2.0950798125933
Worker,Worker13[1],[Resource],Run,ResourceState,TimeTransporting,Total,41.0635643268287
Worker,Worker13[1],RideStation,Run,Content,NumberInStation,Average,0.0104759967875254
Worker,Worker13[1],RideStation,Run,Content,NumberInStation,Maximum,1
Worker,Worker13[1],RideStation,Run,Content,NumberInStation,Minimum,0
Worker,Worker13[1],RideStation,Run,HoldingTime,TimeInStation,Average,0.00500925925922169
Worker,Worker13[1],RideStation,Run,HoldingTime,TimeInStation,Maximum,0.00500925925928186
Worker,Worker13[1],RideStation,Run,HoldingTime,TimeInStation,Minimum,0.00500925925916818
Worker,Worker13[1],RideStation,Run,Throughput,NumberEntered,Total,4099
Worker,Worker13[1],RideStation,Run,Throughput,NumberExited,Total,4099
Worker,Worker14,[Population],Run,Capacity,ScheduledUtilization,Percent,2.64104903425074
Worker,Worker14,[Population],Run,Capacity,UnitsAllocated,Total,12152
Worker,Worker14,[Population],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker14,[Population],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker14,[Population],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker14,[Population],Run,Capacity,UnitsUtilized,Average,0.0264104903425074
Worker,Worker14,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker14,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker14[1],[Object],Run,Travel,DistanceTraveled,Total,55905.725957012
Worker,Worker14[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,2.64104903425074
Worker,Worker14[1],[Resource],Run,Capacity,UnitsAllocated,Total,12152
Worker,Worker14[1],[Resource],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker14[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker14[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker14[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.0264104903425074
Worker,Worker14[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker14[1],[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker14[1],[Resource],Run,ResourceState,TimeIdle,Average,0.157030566073789
Worker,Worker14[1],[Resource],Run,ResourceState,TimeIdle,Occurrences,12152
Worker,Worker14[1],[Resource],Run,ResourceState,TimeIdle,Percent,97.3589509657493
Worker,Worker14[1],[Resource],Run,ResourceState,TimeIdle,Total,1908.23543892869
Worker,Worker14[1],[Resource],Run,ResourceState,TimeTransporting,Average,0.00426010707524603
Worker,Worker14[1],[Resource],Run,ResourceState,TimeTransporting,Occurrences,12151
Worker,Worker14[1],[Resource],Run,ResourceState,TimeTransporting,Percent,2.64104903425074
Worker,Worker14[1],[Resource],Run,ResourceState,TimeTransporting,Total,51.7645610713146
Worker,Worker14[1],RideStation,Run,Content,NumberInStation,Average,0.013203703704016
Worker,Worker14[1],RideStation,Run,Content,NumberInStation,Maximum,1
Worker,Worker14[1],RideStation,Run,Content,NumberInStation,Minimum,0
Worker,Worker14[1],RideStation,Run,HoldingTime,TimeInStation,Average,0.00212962962968
Worker,Worker14[1],RideStation,Run,HoldingTime,TimeInStation,Maximum,0.00212962962973506
Worker,Worker14[1],RideStation,Run,HoldingTime,TimeInStation,Minimum,0.00212962962962138
Worker,Worker14[1],RideStation,Run,Throughput,NumberEntered,Total,12152
Worker,Worker14[1],RideStation,Run,Throughput,NumberExited,Total,12152
Worker,Worker15,[Population],Run,Capacity,ScheduledUtilization,Percent,2.48076591340821
Worker,Worker15,[Population],Run,Capacity,UnitsAllocated,Total,4475
Worker,Worker15,[Population],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker15,[Population],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker15,[Population],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker15,[Population],Run,Capacity,UnitsUtilized,Average,0.0248076591340821
Worker,Worker15,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker15,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker15[1],[Object],Run,Travel,DistanceTraveled,Total,44988.3877359426
Worker,Worker15[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,2.48076591340821
Worker,Worker15[1],[Resource],Run,Capacity,UnitsAllocated,Total,4475
Worker,Worker15[1],[Resource],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker15[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker15[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker15[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.0248076591340821
Worker,Worker15[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker15[1],[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker15[1],[Resource],Run,ResourceState,TimeIdle,Average,0.603910580757409
Worker,Worker15[1],[Resource],Run,ResourceState,TimeIdle,Occurrences,3165
Worker,Worker15[1],[Resource],Run,ResourceState,TimeIdle,Percent,97.5192340865918
Worker,Worker15[1],[Resource],Run,ResourceState,TimeIdle,Total,1911.3769880972
Worker,Worker15[1],[Resource],Run,ResourceState,TimeTransporting,Average,0.0153675764547412
Worker,Worker15[1],[Resource],Run,ResourceState,TimeTransporting,Occurrences,3164
Worker,Worker15[1],[Resource],Run,ResourceState,TimeTransporting,Percent,2.48076591340821
Worker,Worker15[1],[Resource],Run,ResourceState,TimeTransporting,Total,48.623011902801
Worker,Worker15[1],RideStation,Run,Content,NumberInStation,Average,0.0141671225996867
Worker,Worker15[1],RideStation,Run,Content,NumberInStation,Maximum,1
Worker,Worker15[1],RideStation,Run,Content,NumberInStation,Minimum,0
Worker,Worker15[1],RideStation,Run,HoldingTime,TimeInStation,Average,0.00620504140679013
Worker,Worker15[1],RideStation,Run,HoldingTime,TimeInStation,Maximum,1.00398768883531
Worker,Worker15[1],RideStation,Run,HoldingTime,TimeInStation,Minimum,0.00464814814813508
Worker,Worker15[1],RideStation,Run,Throughput,NumberEntered,Total,4475
Worker,Worker15[1],RideStation,Run,Throughput,NumberExited,Total,4475
Worker,Worker16,[Population],Run,Capacity,ScheduledUtilization,Percent,1.9685767767944
Worker,Worker16,[Population],Run,Capacity,UnitsAllocated,Total,4374
Worker,Worker16,[Population],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker16,[Population],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker16,[Population],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker16,[Population],Run,Capacity,UnitsUtilized,Average,0.019685767767944
Worker,Worker16,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker16,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker16[1],[Object],Run,Travel,DistanceTraveled,Total,31981.1530487145
Worker,Worker16[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,1.9685767767944
Worker,Worker16[1],[Resource],Run,Capacity,UnitsAllocated,Total,4374
Worker,Worker16[1],[Resource],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker16[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker16[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker16[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.019685767767944
Worker,Worker16[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker16[1],[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker16[1],[Resource],Run,ResourceState,TimeIdle,Average,0.447986918902968
Worker,Worker16[1],[Resource],Run,ResourceState,TimeIdle,Occurrences,4289
Worker,Worker16[1],[Resource],Run,ResourceState,TimeIdle,Percent,98.0314232232056
Worker,Worker16[1],[Resource],Run,ResourceState,TimeIdle,Total,1921.41589517483
Worker,Worker16[1],[Resource],Run,ResourceState,TimeTransporting,Average,0.00899815877452662
Worker,Worker16[1],[Resource],Run,ResourceState,TimeTransporting,Occurrences,4288
Worker,Worker16[1],[Resource],Run,ResourceState,TimeTransporting,Percent,1.9685767767944
Worker,Worker16[1],[Resource],Run,ResourceState,TimeTransporting,Total,38.5841048251702
Worker,Worker16[1],RideStation,Run,Content,NumberInStation,Average,0.0121196051409136
Worker,Worker16[1],RideStation,Run,Content,NumberInStation,Maximum,1
Worker,Worker16[1],RideStation,Run,Content,NumberInStation,Minimum,0
Worker,Worker16[1],RideStation,Run,HoldingTime,TimeInStation,Average,0.00543082443442858
Worker,Worker16[1],RideStation,Run,HoldingTime,TimeInStation,Maximum,1.00327755357512
Worker,Worker16[1],RideStation,Run,HoldingTime,TimeInStation,Minimum,0.00337962962953497
Worker,Worker16[1],RideStation,Run,Throughput,NumberEntered,Total,4374
Worker,Worker16[1],RideStation,Run,Throughput,NumberExited,Total,4374
Worker,Worker17,[Population],Run,Capacity,ScheduledUtilization,Percent,2.7496605284914
Worker,Worker17,[Population],Run,Capacity,UnitsAllocated,Total,4428
Worker,Worker17,[Population],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker17,[Population],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker17,[Population],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker17,[Population],Run,Capacity,UnitsUtilized,Average,0.027496605284914
Worker,Worker17,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker17,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker17[1],[Object],Run,Travel,DistanceTraveled,Total,46378.2245072823
Worker,Worker17[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,2.7496605284914
Worker,Worker17[1],[Resource],Run,Capacity,UnitsAllocated,Total,4428
Worker,Worker17[1],[Resource],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker17[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker17[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker17[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.027496605284914
Worker,Worker17[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker17[1],[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker17[1],[Resource],Run,ResourceState,TimeIdle,Average,0.622097471815133
Worker,Worker17[1],[Resource],Run,ResourceState,TimeIdle,Occurrences,3064
Worker,Worker17[1],[Resource],Run,ResourceState,TimeIdle,Percent,97.2503394715086
Worker,Worker17[1],[Resource],Run,ResourceState,TimeIdle,Total,1906.10665364157
Worker,Worker17[1],[Resource],Run,ResourceState,TimeTransporting,Average,0.0175949547366736
Worker,Worker17[1],[Resource],Run,ResourceState,TimeTransporting,Occurrences,3063
Worker,Worker17[1],[Resource],Run,ResourceState,TimeTransporting,Percent,2.7496605284914
Worker,Worker17[1],[Resource],Run,ResourceState,TimeTransporting,Total,53.8933463584314
Worker,Worker17[1],RideStation,Run,Content,NumberInStation,Average,0.0165273193310887
Worker,Worker17[1],RideStation,Run,Content,NumberInStation,Maximum,1
Worker,Worker17[1],RideStation,Run,Content,NumberInStation,Minimum,0
Worker,Worker17[1],RideStation,Run,HoldingTime,TimeInStation,Average,0.00731561560274024
Worker,Worker17[1],RideStation,Run,HoldingTime,TimeInStation,Maximum,1.00463588484604
Worker,Worker17[1],RideStation,Run,HoldingTime,TimeInStation,Minimum,0.00484259259258124
Worker,Worker17[1],RideStation,Run,Throughput,NumberEntered,Total,4428
Worker,Worker17[1],RideStation,Run,Throughput,NumberExited,Total,4428
Worker,Worker18,[Population],Run,Capacity,ScheduledUtilization,Percent,2.48868739169754
Worker,Worker18,[Population],Run,Capacity,UnitsAllocated,Total,6612
Worker,Worker18,[Population],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker18,[Population],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker18,[Population],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker18,[Population],Run,Capacity,UnitsUtilized,Average,0.0248868739169754
Worker,Worker18,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker18,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker18[1],[Object],Run,Travel,DistanceTraveled,Total,52680.5347074488
Worker,Worker18[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,2.48868739169754
Worker,Worker18[1],[Resource],Run,Capacity,UnitsAllocated,Total,6612
Worker,Worker18[1],[Resource],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker18[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker18[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker18[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.0248868739169754
Worker,Worker18[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker18[1],[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker18[1],[Resource],Run,ResourceState,TimeIdle,Average,0.306678711027395
Worker,Worker18[1],[Resource],Run,ResourceState,TimeIdle,Occurrences,6232
Worker,Worker18[1],[Resource],Run,ResourceState,TimeIdle,Percent,97.5113126083025
Worker,Worker18[1],[Resource],Run,ResourceState,TimeIdle,Total,1911.22172712273
Worker,Worker18[1],[Resource],Run,ResourceState,TimeTransporting,Average,0.00782832175850937
Worker,Worker18[1],[Resource],Run,ResourceState,TimeTransporting,Occurrences,6231
Worker,Worker18[1],[Resource],Run,ResourceState,TimeTransporting,Percent,2.48868739169754
Worker,Worker18[1],[Resource],Run,ResourceState,TimeTransporting,Total,48.7782728772719
Worker,Worker18[1],RideStation,Run,Content,NumberInStation,Average,0.0124318594102621
Worker,Worker18[1],RideStation,Run,Content,NumberInStation,Maximum,1
Worker,Worker18[1],RideStation,Run,Content,NumberInStation,Minimum,0
Worker,Worker18[1],RideStation,Run,HoldingTime,TimeInStation,Average,0.00368518518513515
Worker,Worker18[1],RideStation,Run,HoldingTime,TimeInStation,Maximum,0.00368518518519068
Worker,Worker18[1],RideStation,Run,HoldingTime,TimeInStation,Minimum,0.00368518518507699
Worker,Worker18[1],RideStation,Run,Throughput,NumberEntered,Total,6612
Worker,Worker18[1],RideStation,Run,Throughput,NumberExited,Total,6612
Worker,Worker19,[Population],Run,Capacity,ScheduledUtilization,Percent,2.34427283895482
Worker,Worker19,[Population],Run,Capacity,UnitsAllocated,Total,6665
Worker,Worker19,[Population],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker19,[Population],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker19,[Population],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker19,[Population],Run,Capacity,UnitsUtilized,Average,0.0234427283895482
Worker,Worker19,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker19,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker19[1],[Object],Run,Travel,DistanceTraveled,Total,49623.5674549955
Worker,Worker19[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,2.34427283895482
Worker,Worker19[1],[Resource],Run,Capacity,UnitsAllocated,Total,6665
Worker,Worker19[1],[Resource],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker19[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker19[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker19[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.0234427283895482
Worker,Worker19[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker19[1],[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker19[1],[Resource],Run,ResourceState,TimeIdle,Average,0.297767929738097
Worker,Worker19[1],[Resource],Run,ResourceState,TimeIdle,Occurrences,6428
Worker,Worker19[1],[Resource],Run,ResourceState,TimeIdle,Percent,97.6557271610452
Worker,Worker19[1],[Resource],Run,ResourceState,TimeIdle,Total,1914.05225235649
Worker,Worker19[1],[Resource],Run,ResourceState,TimeTransporting,Average,0.00714917498732136
Worker,Worker19[1],[Resource],Run,ResourceState,TimeTransporting,Occurrences,6427
Worker,Worker19[1],[Resource],Run,ResourceState,TimeTransporting,Percent,2.34427283895482
Worker,Worker19[1],[Resource],Run,ResourceState,TimeTransporting,Total,45.9477476435144
Worker,Worker19[1],RideStation,Run,Content,NumberInStation,Average,0.0117128684808634
Worker,Worker19[1],RideStation,Run,Content,NumberInStation,Maximum,1
Worker,Worker19[1],RideStation,Run,Content,NumberInStation,Minimum,0
Worker,Worker19[1],RideStation,Run,HoldingTime,TimeInStation,Average,0.00344444444448496
Worker,Worker19[1],RideStation,Run,HoldingTime,TimeInStation,Maximum,0.00344444444453984
Worker,Worker19[1],RideStation,Run,HoldingTime,TimeInStation,Minimum,0.00344444444442615
Worker,Worker19[1],RideStation,Run,Throughput,NumberEntered,Total,6665
Worker,Worker19[1],RideStation,Run,Throughput,NumberExited,Total,6665
Worker,Worker2,[Population],Run,Capacity,ScheduledUtilization,Percent,397.175186473356
Worker,Worker2,[Population],Run,Capacity,UnitsAllocated,Total,7131
Worker,Worker2,[Population],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Worker,Worker2,[Population],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker2,[Population],Run,Capacity,UnitsScheduled,Minimum,0
Worker,Worker2,[Population],Run,Capacity,UnitsUtilized,Average,0.851089685300048
Worker,Worker2,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker2,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker2[1],[Object],Run,Travel,DistanceTraveled,Total,46236.3962234988
Worker,Worker2[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,397.175186473356
Worker,Worker2[1],[Resource],Run,Capacity,UnitsAllocated,Total,7131
Worker,Worker2[1],[Resource],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Worker,Worker2[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker2[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,0
Worker,Worker2[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.851089685300048
Worker,Worker2[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker2[1],[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker2[1],[Resource],Run,ResourceState,TimeIdle,Average,0.796605420297657
Worker,Worker2[1],[Resource],Run,ResourceState,TimeIdle,Occurrences,40
Worker,Worker2[1],[Resource],Run,ResourceState,TimeIdle,Percent,1.62572534754624
Worker,Worker2[1],[Resource],Run,ResourceState,TimeIdle,Total,31.8642168119063
Worker,Worker2[1],[Resource],Run,ResourceState,TimeOffShift,Average,18.5714285714286
Worker,Worker2[1],[Resource],Run,ResourceState,TimeOffShift,Occurrences,14
Worker,Worker2[1],[Resource],Run,ResourceState,TimeOffShift,Percent,13.265306122449
Worker,Worker2[1],[Resource],Run,ResourceState,TimeOffShift,Total,260
Worker,Worker2[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Average,11.9626168224299
Worker,Worker2[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Occurrences,107
Worker,Worker2[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Percent,65.3061224489796
Worker,Worker2[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Total,1280
Worker,Worker2[1],[Resource],Run,ResourceState,TimeTransporting,Average,2.91831415930898
Worker,Worker2[1],[Resource],Run,ResourceState,TimeTransporting,Occurrences,133
Worker,Worker2[1],[Resource],Run,ResourceState,TimeTransporting,Percent,19.8028460810252
Worker,Worker2[1],[Resource],Run,ResourceState,TimeTransporting,Total,388.135783188094
Worker,Worker2[1],RideStation,Run,Content,NumberInStation,Average,0.840161890409789
Worker,Worker2[1],RideStation,Run,Content,NumberInStation,Maximum,1
Worker,Worker2[1],RideStation,Run,Content,NumberInStation,Minimum,0
Worker,Worker2[1],RideStation,Run,HoldingTime,TimeInStation,Average,0.229973786453683
Worker,Worker2[1],RideStation,Run,HoldingTime,TimeInStation,Maximum,64.1269402538383
Worker,Worker2[1],RideStation,Run,HoldingTime,TimeInStation,Minimum,0.00299999999992906
Worker,Worker2[1],RideStation,Run,Throughput,NumberEntered,Total,7131
Worker,Worker2[1],RideStation,Run,Throughput,NumberExited,Total,7130
Worker,Worker20,[Population],Run,Capacity,ScheduledUtilization,Percent,3.78837293210195
Worker,Worker20,[Population],Run,Capacity,UnitsAllocated,Total,6632
Worker,Worker20,[Population],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker20,[Population],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker20,[Population],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker20,[Population],Run,Capacity,UnitsUtilized,Average,0.0378837293210195
Worker,Worker20,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker20,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker20[1],[Object],Run,Travel,DistanceTraveled,Total,80192.2782267203
Worker,Worker20[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,3.78837293210195
Worker,Worker20[1],[Resource],Run,Capacity,UnitsAllocated,Total,6632
Worker,Worker20[1],[Resource],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker20[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker20[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker20[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.0378837293210195
Worker,Worker20[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker20[1],[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker20[1],[Resource],Run,ResourceState,TimeIdle,Average,0.621129081202504
Worker,Worker20[1],[Resource],Run,ResourceState,TimeIdle,Occurrences,3036
Worker,Worker20[1],[Resource],Run,ResourceState,TimeIdle,Percent,96.211627067898
Worker,Worker20[1],[Resource],Run,ResourceState,TimeIdle,Total,1885.7478905308
Worker,Worker20[1],[Resource],Run,ResourceState,TimeTransporting,Average,0.024465274948665
Worker,Worker20[1],[Resource],Run,ResourceState,TimeTransporting,Occurrences,3035
Worker,Worker20[1],[Resource],Run,ResourceState,TimeTransporting,Percent,3.78837293210195
Worker,Worker20[1],[Resource],Run,ResourceState,TimeTransporting,Total,74.2521094691983
Worker,Worker20[1],RideStation,Run,Content,NumberInStation,Average,0.0189235071807375
Worker,Worker20[1],RideStation,Run,Content,NumberInStation,Maximum,1
Worker,Worker20[1],RideStation,Run,Content,NumberInStation,Minimum,0
Worker,Worker20[1],RideStation,Run,HoldingTime,TimeInStation,Average,0.00559259259261845
Worker,Worker20[1],RideStation,Run,HoldingTime,TimeInStation,Maximum,0.00559259259262035
Worker,Worker20[1],RideStation,Run,HoldingTime,TimeInStation,Minimum,0.00559259259259193
Worker,Worker20[1],RideStation,Run,Throughput,NumberEntered,Total,6632
Worker,Worker20[1],RideStation,Run,Throughput,NumberExited,Total,6632
Worker,Worker21,[Population],Run,Capacity,ScheduledUtilization,Percent,3.93497906970267
Worker,Worker21,[Population],Run,Capacity,UnitsAllocated,Total,6645
Worker,Worker21,[Population],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker21,[Population],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker21,[Population],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker21,[Population],Run,Capacity,UnitsUtilized,Average,0.0393497906970267
Worker,Worker21,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker21,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker21[1],[Object],Run,Travel,DistanceTraveled,Total,83295.6369474609
Worker,Worker21[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,3.93497906970267
Worker,Worker21[1],[Resource],Run,Capacity,UnitsAllocated,Total,6645
Worker,Worker21[1],[Resource],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker21[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker21[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker21[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.0393497906970267
Worker,Worker21[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker21[1],[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker21[1],[Resource],Run,ResourceState,TimeIdle,Average,0.673176406948097
Worker,Worker21[1],[Resource],Run,ResourceState,TimeIdle,Occurrences,2797
Worker,Worker21[1],[Resource],Run,ResourceState,TimeIdle,Percent,96.0650209302973
Worker,Worker21[1],[Resource],Run,ResourceState,TimeIdle,Total,1882.87441023383
Worker,Worker21[1],[Resource],Run,ResourceState,TimeTransporting,Average,0.027584259573023
Worker,Worker21[1],[Resource],Run,ResourceState,TimeTransporting,Occurrences,2796
Worker,Worker21[1],[Resource],Run,ResourceState,TimeTransporting,Percent,3.93497906970267
Worker,Worker21[1],[Resource],Run,ResourceState,TimeTransporting,Total,77.1255897661724
Worker,Worker21[1],RideStation,Run,Content,NumberInStation,Average,0.0196512188208198
Worker,Worker21[1],RideStation,Run,Content,NumberInStation,Maximum,1
Worker,Worker21[1],RideStation,Run,Content,NumberInStation,Minimum,0
Worker,Worker21[1],RideStation,Run,HoldingTime,TimeInStation,Average,0.00579629629628395
Worker,Worker21[1],RideStation,Run,HoldingTime,TimeInStation,Maximum,0.00579629629635292
Worker,Worker21[1],RideStation,Run,HoldingTime,TimeInStation,Minimum,0.00579629629623923
Worker,Worker21[1],RideStation,Run,Throughput,NumberEntered,Total,6645
Worker,Worker21[1],RideStation,Run,Throughput,NumberExited,Total,6645
Worker,Worker22,[Population],Run,Capacity,ScheduledUtilization,Percent,11.1291979726508
Worker,Worker22,[Population],Run,Capacity,UnitsAllocated,Total,13277
Worker,Worker22,[Population],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker22,[Population],Run,Capacity,UnitsScheduled,Maximum,1
